CIR_Filename,Easting,Northing,Altitude,Omega,Phi,Kappa
1675_RGB_112205_rgbi.tif,536799.977,5747382.519,1128.442,1.82473,1.30338,-98.44669
1676_RGB_112206_rgbi.tif,536829.623,5747621.214,1125.705,1.72784,-0.84488,-98.99806
1677_RGB_112207_rgbi.tif,536859.625,5747859.853,1124.653,2.09689,-0.79967,-98.92544
1678_RGB_112208_rgbi.tif,536889.517,5748097.946,1124.441,2.19936,-0.31401,-99.48610
1679_RGB_112209_rgbi.tif,536919.421,5748337.043,1124.037,2.06761,-1.33619,-99.49008
1680_RGB_112210_rgbi.tif,536949.353,5748576.478,1124.165,2.63260,0.29650,-100.16706
1681_RGB_112211_rgbi.tif,536980.484,5748814.178,1126.434,3.07907,1.13075,-100.26371
1682_RGB_112212_rgbi.tif,537013.558,5749051.994,1129.262,2.81173,-0.28893,-100.64306
1683_RGB_112213_rgbi.tif,537048.079,5749290.480,1131.288,2.32776,-1.63064,-100.55986
1684_RGB_112214_rgbi.tif,537081.297,5749529.064,1131.643,2.11214,-1.78388,-99.94448
1685_RGB_112215_rgbi.tif,537112.048,5749767.005,1130.382,2.02040,-1.45278,-99.58536
1686_RGB_112216_rgbi.tif,537141.710,5750006.698,1128.234,2.17176,0.07115,-99.70592
1687_RGB_112217_rgbi.tif,537172.519,5750244.811,1126.926,2.21296,-0.01423,-99.87450
1688_RGB_112218_rgbi.tif,537204.799,5750483.966,1126.199,2.46522,0.13161,-100.50015
1689_RGB_112219_rgbi.tif,537237.867,5750721.031,1126.113,2.44104,-1.05047,-100.63303
1690_RGB_112220_rgbi.tif,537270.443,5750959.856,1127.043,2.32791,-2.08926,-99.72698
1691_RGB_112221_rgbi.tif,537300.850,5751199.613,1128.660,2.40264,-2.21514,-99.43357
1692_RGB_112222_rgbi.tif,537328.793,5751438.198,1131.118,2.46256,-2.26933,-99.00203
1693_RGB_112223_rgbi.tif,537352.994,5751677.678,1133.145,2.17627,-4.74264,-97.10996
1694_RGB_112224_rgbi.tif,537371.088,5751917.622,1134.239,2.69042,1.65417,-96.77370
1695_RGB_112225_rgbi.tif,537390.836,5752158.237,1134.314,2.13889,-1.21792,-96.99693
1696_RGB_112226_rgbi.tif,537412.753,5752397.891,1132.988,2.48850,3.63372,-99.25096
1697_RGB_112227_rgbi.tif,537443.124,5752636.521,1130.785,1.98579,1.00944,-100.14469
1698_RGB_112228_rgbi.tif,537476.642,5752874.665,1128.443,1.67174,-0.91621,-100.51307
1699_RGB_112229_rgbi.tif,537511.129,5753112.866,1126.210,2.06715,1.21124,-100.61501
1700_RGB_112230_rgbi.tif,537548.414,5753351.170,1124.127,1.65647,-1.16215,-101.80052
1701_RGB_112231_rgbi.tif,537585.392,5753588.387,1122.697,1.59494,-1.38572,-101.09506
1702_RGB_112232_rgbi.tif,537620.248,5753826.645,1121.356,1.34341,-2.07708,-100.61558
1703_RGB_112233_rgbi.tif,537652.518,5754066.224,1119.409,1.61446,-0.30452,-100.05946
1704_RGB_112234_rgbi.tif,537683.614,5754303.493,1117.186,1.54934,-1.37483,-99.96761
1705_RGB_112235_rgbi.tif,537713.561,5754541.815,1115.219,1.87931,-0.60894,-99.47983
1706_RGB_112236_rgbi.tif,537743.469,5754781.161,1114.339,2.21534,0.36707,-99.74030
1707_RGB_112237_rgbi.tif,537775.108,5755019.925,1114.833,2.45423,0.42296,-100.19853
1708_RGB_112238_rgbi.tif,537808.545,5755257.862,1116.253,2.53725,-0.49280,-100.51475
1709_RGB_112239_rgbi.tif,537842.419,5755495.863,1118.188,2.38750,-2.09592,-100.24813
1710_RGB_112240_rgbi.tif,537873.729,5755734.963,1120.221,2.15803,-3.39351,-98.98906
1711_RGB_112241_rgbi.tif,537901.061,5755973.920,1121.464,2.45254,-0.11289,-98.80874
1712_RGB_112242_rgbi.tif,537928.324,5756212.343,1121.699,2.05385,-1.53343,-98.76219
1713_RGB_112243_rgbi.tif,537954.241,5756451.937,1121.239,2.03470,-0.11540,-98.22946
1714_RGB_112244_rgbi.tif,537979.924,5756691.844,1120.311,1.81942,-0.80550,-98.19531
1715_RGB_112245_rgbi.tif,538005.226,5756930.294,1118.882,1.78082,-0.45902,-98.00745
1716_RGB_112246_rgbi.tif,538031.463,5757169.316,1116.888,1.96637,1.45124,-99.06769
1717_RGB_112247_rgbi.tif,538059.922,5757408.990,1115.070,1.68267,-1.65654,-98.84916
1718_RGB_112248_rgbi.tif,538086.465,5757648.096,1114.683,2.32813,0.23589,-98.38944
1719_RGB_112249_rgbi.tif,538113.804,5757887.143,1115.656,2.82849,1.38159,-99.38887
1720_RGB_112250_rgbi.tif,538144.675,5758125.078,1117.269,2.67425,-0.47337,-100.18478
1721_RGB_112251_rgbi.tif,538176.886,5758363.635,1119.312,2.70081,-0.56946,-100.21013
1722_RGB_112252_rgbi.tif,538209.399,5758602.330,1121.336,2.68302,-0.34340,-100.34838
1723_RGB_112253_rgbi.tif,538242.297,5758840.126,1122.998,2.45540,-1.27291,-100.58186
1724_RGB_112254_rgbi.tif,538275.123,5759078.756,1124.223,2.51218,-1.38683,-100.49920
1725_RGB_112255_rgbi.tif,538306.745,5759316.776,1125.453,2.68570,-0.95139,-99.93291
1726_RGB_112256_rgbi.tif,538337.844,5759556.476,1127.016,2.95925,0.32588,-100.16209
1727_RGB_112257_rgbi.tif,538370.371,5759793.302,1128.759,2.69527,-0.93715,-100.74503
1728_RGB_112258_rgbi.tif,538403.397,5760032.521,1130.389,2.57602,-1.37280,-100.20005
1729_RGB_112259_rgbi.tif,538434.928,5760271.585,1131.671,2.51291,-1.12426,-99.92295
1730_RGB_112260_rgbi.tif,538465.625,5760510.715,1132.520,2.41436,-1.02450,-99.81366
1731_RGB_112261_rgbi.tif,538495.357,5760748.183,1132.935,2.28304,-1.01573,-99.56321
1732_RGB_112262_rgbi.tif,538524.437,5760987.185,1132.635,2.23650,-0.93475,-99.35309
1733_RGB_112263_rgbi.tif,538552.621,5761226.733,1131.975,2.12521,-1.23134,-99.01036
1734_RGB_112264_rgbi.tif,538579.353,5761465.104,1131.316,2.10458,-1.22717,-98.63892
1735_RGB_112265_rgbi.tif,538604.836,5761704.120,1130.955,2.11360,-1.18147,-98.34319
1736_RGB_112266_rgbi.tif,538629.334,5761944.719,1130.791,2.31481,-0.44750,-98.04175
1737_RGB_112267_rgbi.tif,538654.007,5762183.478,1131.048,2.69476,0.61559,-98.29918
1738_RGB_112268_rgbi.tif,538681.140,5762423.615,1132.219,3.06635,1.63938,-99.17801
1739_RGB_112269_rgbi.tif,538711.073,5762661.688,1134.175,2.72161,-1.56829,-99.45441
1740_RGB_112270_rgbi.tif,538739.776,5762900.108,1136.154,2.58775,-2.95847,-98.65799
1741_RGB_112271_rgbi.tif,538099.405,5762954.454,1117.538,-1.91263,7.34441,83.93389
1742_RGB_112272_rgbi.tif,538075.950,5762715.360,1118.825,-3.05372,-0.72664,85.43665
1743_RGB_112273_rgbi.tif,538051.877,5762476.004,1121.080,-3.02089,0.91170,84.50040
1744_RGB_112274_rgbi.tif,538026.544,5762237.088,1123.619,-3.18331,-1.93898,84.10871
1745_RGB_112275_rgbi.tif,537996.808,5761998.331,1125.344,-2.70003,-0.32364,82.97771
1746_RGB_112276_rgbi.tif,537964.115,5761759.068,1125.849,-2.27023,1.44401,83.19446
1747_RGB_112277_rgbi.tif,537933.043,5761521.093,1125.277,-2.20432,1.15385,83.61649
1748_RGB_112278_rgbi.tif,537903.176,5761281.795,1124.235,-2.15274,1.34393,83.81161
1749_RGB_112279_rgbi.tif,537874.621,5761042.763,1123.449,-2.33472,1.12179,84.24959
1750_RGB_112280_rgbi.tif,537846.345,5760803.733,1123.663,-2.61934,0.11563,83.74298
1751_RGB_112281_rgbi.tif,537817.590,5760565.915,1124.578,-2.71118,0.81850,84.35667
1752_RGB_112282_rgbi.tif,537788.568,5760326.872,1126.110,-2.92416,-0.72987,83.64465
1753_RGB_112283_rgbi.tif,537757.882,5760088.482,1127.630,-2.53448,2.22115,83.64291
1754_RGB_112284_rgbi.tif,537729.790,5759849.095,1128.481,-2.51386,0.78353,84.73284
1755_RGB_112285_rgbi.tif,537702.444,5759609.876,1128.565,-2.63965,-1.86258,83.88584
1756_RGB_112286_rgbi.tif,537671.123,5759370.703,1128.225,-2.37422,0.10839,82.98574
1757_RGB_112287_rgbi.tif,537638.452,5759133.433,1127.903,-2.33011,0.56974,83.02944
1758_RGB_112288_rgbi.tif,537605.439,5758893.846,1127.685,-2.38398,0.73893,83.10315
1759_RGB_112289_rgbi.tif,537573.035,5758656.942,1127.605,-2.45837,0.77749,83.08965
1760_RGB_112290_rgbi.tif,537540.766,5758418.230,1128.061,-2.51603,0.71931,82.99550
1761_RGB_112291_rgbi.tif,537508.793,5758179.589,1128.775,-2.57344,0.62374,82.93404
1762_RGB_112292_rgbi.tif,537477.022,5757942.077,1129.524,-2.57108,0.61128,82.95988
1763_RGB_112293_rgbi.tif,537445.030,5757702.748,1130.486,-2.45733,1.22136,82.96233
1764_RGB_112294_rgbi.tif,537414.231,5757464.216,1131.357,-2.37603,1.84257,83.33964
1765_RGB_112295_rgbi.tif,537385.770,5757225.458,1132.002,-2.39091,1.57433,83.91131
1766_RGB_112296_rgbi.tif,537359.026,5756986.432,1132.170,-2.46542,-0.30184,83.77171
1767_RGB_112297_rgbi.tif,537330.870,5756747.163,1132.045,-2.43617,-0.47960,83.20238
1768_RGB_112298_rgbi.tif,537301.016,5756507.650,1132.036,-2.23357,0.79334,83.36753
1769_RGB_112299_rgbi.tif,537271.378,5756268.607,1132.193,-2.35751,0.01578,83.35516
1770_RGB_112300_rgbi.tif,537240.837,5756031.376,1132.724,-2.49625,-0.51266,82.79724
1771_RGB_112301_rgbi.tif,537207.831,5755792.074,1133.490,-2.54447,0.23005,82.38748
1772_RGB_112302_rgbi.tif,537174.684,5755553.993,1134.748,-2.46368,2.79252,83.20848
1773_RGB_112303_rgbi.tif,537145.114,5755315.207,1136.729,-2.70776,1.79712,84.09373
1774_RGB_112304_rgbi.tif,537118.290,5755076.740,1139.000,-2.77173,1.24333,84.60259
1775_RGB_112305_rgbi.tif,537092.651,5754836.563,1140.908,-2.62774,0.43459,84.71202
1776_RGB_112306_rgbi.tif,537066.506,5754596.668,1141.676,-2.26825,-1.13876,84.01520
1777_RGB_112307_rgbi.tif,537037.593,5754358.277,1140.373,-1.66501,0.49053,83.61376
1778_RGB_112308_rgbi.tif,537008.663,5754119.440,1137.410,-1.22358,2.25045,84.27493
1779_RGB_112309_rgbi.tif,536982.724,5753880.324,1133.647,-1.43656,-0.62581,84.87800
1780_RGB_112310_rgbi.tif,536955.569,5753640.716,1129.970,-1.76482,-2.99980,83.77126
1781_RGB_112311_rgbi.tif,536922.588,5753403.396,1126.769,-1.67347,-0.18418,82.35557
1782_RGB_112312_rgbi.tif,536886.613,5753164.499,1124.749,-1.91261,-1.03285,82.35276
1783_RGB_112313_rgbi.tif,536849.745,5752926.316,1123.408,-1.31973,4.24365,82.61176
1784_RGB_112314_rgbi.tif,536818.004,5752688.091,1122.039,-1.51375,3.16989,83.98088
1785_RGB_112315_rgbi.tif,536791.242,5752449.073,1120.640,-1.73609,1.17385,84.74129
1786_RGB_112316_rgbi.tif,536765.950,5752210.874,1118.843,-1.51871,-1.40638,84.65974
1787_RGB_112317_rgbi.tif,536738.152,5751970.775,1115.374,-1.05822,-0.58897,84.20662
1788_RGB_112318_rgbi.tif,536707.794,5751731.817,1110.952,-1.21450,-1.98210,83.08950
1789_RGB_112319_rgbi.tif,536673.583,5751494.800,1107.638,-1.67951,-0.84976,82.67102
1790_RGB_112320_rgbi.tif,536636.823,5751255.990,1106.942,-1.95614,2.08272,82.27601
1791_RGB_112321_rgbi.tif,536601.687,5751018.758,1107.930,-2.20727,1.30430,82.72610
1792_RGB_112322_rgbi.tif,536567.854,5750779.413,1109.491,-2.20153,2.07155,83.11282
1793_RGB_112323_rgbi.tif,536536.861,5750542.074,1111.963,-2.36330,1.52304,83.85353
1794_RGB_112324_rgbi.tif,536507.226,5750302.690,1114.493,-2.45240,0.21037,83.62769
1795_RGB_112325_rgbi.tif,536477.079,5750063.401,1116.073,-2.12127,0.73764,83.97159
1796_RGB_112326_rgbi.tif,536447.190,5749824.737,1115.528,-1.96697,-0.40725,83.75611
1797_RGB_112327_rgbi.tif,536415.564,5749586.934,1114.052,-2.06978,-0.05581,82.95319
1798_RGB_112328_rgbi.tif,536382.484,5749349.227,1113.819,-2.44420,2.39916,82.99588
1799_RGB_112329_rgbi.tif,536351.828,5749110.353,1116.553,-3.21517,-0.50896,83.87723
1800_RGB_112330_rgbi.tif,536321.484,5748871.031,1120.466,-3.16889,2.32898,83.75851
1801_RGB_112331_rgbi.tif,536293.915,5748633.552,1125.582,-3.96021,0.02468,84.53116
1802_RGB_112332_rgbi.tif,536266.824,5748394.685,1130.893,-3.38024,1.76977,84.43954
1803_RGB_112333_rgbi.tif,536240.167,5748153.770,1133.989,-2.84438,-0.10675,83.87644
1804_RGB_112334_rgbi.tif,536213.534,5747915.900,1133.750,-2.18024,-0.72138,83.64900
1805_RGB_112335_rgbi.tif,536185.866,5747675.915,1131.137,-1.65522,0.38329,83.94343
1806_RGB_112336_rgbi.tif,536157.905,5747437.146,1127.484,-1.81234,-0.69273,83.73831
1807_RGB_112337_rgbi.tif,536129.057,5747197.877,1124.394,-1.80567,1.50307,83.59591
1808_RGB_112338_rgbi.tif,536101.058,5746959.458,1122.686,-2.05335,2.35220,84.04432
1809_RGB_112339_rgbi.tif,536075.923,5746719.463,1122.177,-2.42064,1.54459,84.58566
1810_RGB_112340_rgbi.tif,536051.355,5746479.480,1122.965,-3.15202,-4.59010,83.14974
1811_RGB_112341_rgbi.tif,536019.279,5746241.787,1124.115,-2.55342,0.18398,82.58845
1812_RGB_112342_rgbi.tif,535984.135,5746004.418,1124.946,-2.69702,-2.05118,80.66894
1813_RGB_112343_rgbi.tif,535945.740,5745766.082,1124.787,-1.80998,3.55124,81.83365
1814_RGB_112344_rgbi.tif,535913.443,5745527.527,1124.193,-1.90636,3.29816,83.40922
1815_RGB_112345_rgbi.tif,535886.394,5745287.712,1122.918,-2.08149,0.34262,83.83470
1816_RGB_112346_rgbi.tif,535859.094,5745050.273,1122.029,-2.57666,-2.15423,82.79624
1817_RGB_112347_rgbi.tif,535828.167,5744810.771,1122.201,-2.47849,1.79697,83.21760
1818_RGB_112348_rgbi.tif,535798.497,5744571.525,1123.400,-2.65648,1.47426,83.02357
1819_RGB_112349_rgbi.tif,535770.359,5744332.717,1124.593,-2.67309,0.75789,82.77751
1820_RGB_112350_rgbi.tif,535742.332,5744095.301,1125.018,-2.71183,-0.85478,83.10423
1821_RGB_112351_rgbi.tif,535711.900,5743856.040,1125.080,-2.75601,-1.89424,82.51256
1822_RGB_112352_rgbi.tif,535491.702,5747065.822,1116.549,0.78554,2.77283,-99.18068
1823_RGB_112353_rgbi.tif,535520.333,5747305.441,1110.171,0.79031,-4.37917,-97.72524
1824_RGB_112354_rgbi.tif,535544.264,5747544.423,1111.120,3.72236,-0.49677,-97.37994
1825_RGB_112355_rgbi.tif,535568.253,5747783.255,1119.391,4.48864,1.28351,-97.52412
1826_RGB_112356_rgbi.tif,535595.265,5748022.653,1127.562,3.51085,0.65494,-98.38474
1827_RGB_112357_rgbi.tif,535625.215,5748261.010,1130.275,2.10868,2.41293,-99.44436
1828_RGB_112358_rgbi.tif,535658.135,5748498.671,1126.691,0.78884,-4.09127,-99.10034
1829_RGB_112359_rgbi.tif,535685.824,5748738.341,1125.667,2.29881,-3.45538,-97.90421
1830_RGB_112360_rgbi.tif,535710.019,5748977.411,1126.893,2.42159,1.81535,-98.15196
1831_RGB_112361_rgbi.tif,535737.101,5749217.991,1126.997,2.15668,1.16062,-98.97823
1832_RGB_112362_rgbi.tif,535766.652,5749455.734,1127.783,2.15504,-0.52760,-99.87598
1833_RGB_112363_rgbi.tif,535798.663,5749694.293,1129.759,3.26497,2.43163,-100.75121
1834_RGB_112364_rgbi.tif,535834.474,5749932.390,1133.477,2.75836,-3.11984,-100.64501
1835_RGB_112365_rgbi.tif,535866.990,5750170.469,1138.422,3.19512,-1.81902,-99.78282
1836_RGB_112366_rgbi.tif,535898.192,5750407.922,1142.008,2.82763,0.61595,-100.35960
1837_RGB_112367_rgbi.tif,535930.779,5750647.079,1140.218,0.42450,-2.02431,-99.75860
1838_RGB_112368_rgbi.tif,535960.456,5750886.285,1131.603,-0.99989,-2.97079,-99.00620
1839_RGB_112369_rgbi.tif,535985.651,5751125.823,1119.929,-0.60063,-1.01736,-98.08359
1840_RGB_112370_rgbi.tif,536010.243,5751365.013,1110.360,0.60675,3.41185,-99.27184
1841_RGB_112371_rgbi.tif,536041.002,5751604.281,1105.966,3.02430,2.92212,-100.59715
1842_RGB_112372_rgbi.tif,536077.560,5751842.385,1110.820,3.30092,-3.70719,-101.45303
1843_RGB_112373_rgbi.tif,536111.363,5752081.231,1119.025,3.43730,-2.80066,-99.74049
1844_RGB_112374_rgbi.tif,536141.786,5752318.189,1124.800,3.41866,2.84346,-99.85782
1845_RGB_112375_rgbi.tif,536177.030,5752556.723,1126.894,2.04214,-1.28855,-101.14677
1846_RGB_112376_rgbi.tif,536211.124,5752795.066,1127.328,2.24929,-2.45570,-99.71180
1847_RGB_112377_rgbi.tif,536241.281,5753033.296,1129.965,3.23602,-0.66249,-99.71804
1848_RGB_112378_rgbi.tif,536270.819,5753271.012,1134.664,3.46394,-1.31177,-99.27601
1849_RGB_112379_rgbi.tif,536299.226,5753510.457,1140.041,3.33339,-1.91654,-98.94732
1850_RGB_112380_rgbi.tif,536325.668,5753750.297,1144.585,3.26935,0.93140,-98.71670
1851_RGB_112381_rgbi.tif,536354.386,5753988.830,1145.929,2.84556,4.06947,-100.41803
1852_RGB_112382_rgbi.tif,536389.780,5754226.425,1143.094,0.93237,-3.57667,-100.26893
1853_RGB_112383_rgbi.tif,536420.577,5754465.574,1138.657,0.79095,-3.90793,-98.41439
1854_RGB_112384_rgbi.tif,536445.600,5754705.899,1133.788,1.61964,1.94001,-98.16719
1855_RGB_112385_rgbi.tif,536473.796,5754944.988,1129.466,2.08374,3.22648,-99.51880
1856_RGB_112386_rgbi.tif,536505.846,5755182.767,1126.336,1.25361,-4.61015,-98.95820
1857_RGB_112387_rgbi.tif,536532.745,5755421.886,1124.579,2.24755,0.12615,-97.95196
1858_RGB_112388_rgbi.tif,536560.217,5755662.190,1124.188,2.93844,3.47976,-98.78277
1859_RGB_112389_rgbi.tif,536593.662,5755899.307,1124.552,3.72961,7.58210,-100.77220
1860_RGB_112390_rgbi.tif,536633.849,5756136.802,1124.643,0.90409,-9.76836,-99.29293
1861_RGB_112391_rgbi.tif,536659.475,5756375.970,1124.795,1.95795,-5.23142,-95.06042
1862_RGB_112392_rgbi.tif,536675.852,5756617.051,1125.553,3.14783,5.53329,-96.12145
1863_RGB_112393_rgbi.tif,536698.726,5756856.073,1126.681,2.64440,-0.33907,-97.03574
1864_RGB_112394_rgbi.tif,536724.495,5757094.999,1127.960,2.68050,0.84793,-98.41700
1865_RGB_112395_rgbi.tif,536752.453,5757334.564,1128.584,2.34104,-0.01644,-97.50485
1866_RGB_112396_rgbi.tif,536781.113,5757573.913,1127.975,2.22624,0.66065,-99.36366
1867_RGB_112397_rgbi.tif,536813.931,5757810.174,1126.495,2.63850,3.57597,-100.36917
1868_RGB_112398_rgbi.tif,536852.275,5758048.298,1124.619,1.25556,-4.42943,-100.44578
1869_RGB_112399_rgbi.tif,536884.592,5758287.736,1122.737,1.65093,-2.70084,-97.80844
1870_RGB_112400_rgbi.tif,536910.020,5758527.739,1121.482,1.83392,-3.54419,-96.84076
1871_RGB_112401_rgbi.tif,536932.114,5758767.305,1121.008,2.77213,3.78831,-97.41806
1872_RGB_112402_rgbi.tif,536959.490,5759005.946,1120.826,2.51882,0.45072,-98.71269
1873_RGB_112403_rgbi.tif,536989.794,5759245.043,1121.343,2.61005,-0.07611,-99.26223
1874_RGB_112404_rgbi.tif,537020.928,5759483.300,1122.353,2.60677,-0.68129,-99.33458
1875_RGB_112405_rgbi.tif,537051.828,5759721.990,1123.652,2.52517,-1.23825,-99.14580
1876_RGB_112406_rgbi.tif,536302.735,5758822.052,1135.593,-3.46179,-2.96953,83.90067
1877_RGB_112407_rgbi.tif,536275.748,5758582.749,1136.313,-2.51776,-1.01865,83.81682
1878_RGB_112408_rgbi.tif,536246.761,5758343.076,1134.018,-1.83224,-0.33009,83.06860
1879_RGB_112409_rgbi.tif,536216.369,5758104.144,1130.070,-1.30798,2.48525,83.35829
1880_RGB_112410_rgbi.tif,536188.545,5757866.153,1125.911,-1.86328,-1.25728,83.68525
1881_RGB_112411_rgbi.tif,536159.494,5757627.386,1123.301,-2.23416,0.48119,83.28828
1882_RGB_112412_rgbi.tif,536129.849,5757386.909,1123.415,-2.94802,0.17217,82.92682
1883_RGB_112413_rgbi.tif,536099.966,5757148.123,1126.273,-3.35107,1.87746,83.25740
1884_RGB_112414_rgbi.tif,536073.176,5756910.553,1131.010,-3.53301,3.98490,84.58893
1885_RGB_112415_rgbi.tif,536047.872,5756670.285,1136.395,-4.24657,-4.19684,82.73996
1886_RGB_112416_rgbi.tif,536016.061,5756432.401,1141.055,-3.44096,1.30063,82.89955
1887_RGB_112417_rgbi.tif,535985.269,5756193.598,1144.659,-3.20274,1.21402,82.99967
1888_RGB_112418_rgbi.tif,535954.642,5755955.426,1146.958,-3.14307,-1.18035,82.74647
1889_RGB_112419_rgbi.tif,535920.575,5755716.417,1148.005,-2.72974,-0.37627,82.21035
1890_RGB_112420_rgbi.tif,535884.830,5755478.871,1147.947,-2.37526,0.54173,82.04067
1891_RGB_112421_rgbi.tif,535849.179,5755240.034,1147.337,-2.14734,1.79575,82.56393
1892_RGB_112422_rgbi.tif,535815.463,5755003.505,1146.053,-1.75716,0.32822,82.57075
1893_RGB_112423_rgbi.tif,535781.734,5754763.883,1142.555,-0.89854,2.77938,83.36736
1894_RGB_112424_rgbi.tif,535752.151,5754525.486,1136.897,-0.59176,1.07200,84.32781
1895_RGB_112425_rgbi.tif,535724.053,5754285.254,1130.493,-0.87619,-1.17155,84.06628
1896_RGB_112426_rgbi.tif,535693.831,5754047.419,1124.565,-0.60346,-1.35578,83.55399
1897_RGB_112427_rgbi.tif,535660.735,5753808.327,1118.160,-1.11880,-0.80980,82.98637
1898_RGB_112428_rgbi.tif,535625.733,5753570.586,1114.836,-1.68535,-0.41585,82.48985
1899_RGB_112429_rgbi.tif,535589.577,5753332.932,1114.426,-1.88988,6.52799,82.79103
1900_RGB_112430_rgbi.tif,535561.693,5753094.322,1117.748,-2.89843,3.93020,86.07886
1901_RGB_112431_rgbi.tif,535541.292,5752854.320,1122.584,-3.53617,0.73342,86.64534
1902_RGB_112432_rgbi.tif,535522.302,5752613.954,1128.158,-3.63365,0.09412,86.71634
1903_RGB_112433_rgbi.tif,535501.748,5752374.291,1133.425,-3.45065,-2.25933,85.33627
1904_RGB_112434_rgbi.tif,535475.626,5752134.689,1137.125,-2.95476,-1.22672,84.20237
1905_RGB_112435_rgbi.tif,535445.594,5751896.332,1138.563,-2.47207,-1.10408,83.40661
1906_RGB_112436_rgbi.tif,535412.651,5751657.939,1137.796,-1.79065,0.98737,83.18126
1907_RGB_112437_rgbi.tif,535379.880,5751419.297,1135.433,-1.50764,0.65797,83.42689
1908_RGB_112438_rgbi.tif,535348.020,5751181.325,1132.536,-1.31907,1.19627,83.29734
1909_RGB_112439_rgbi.tif,535317.641,5750941.624,1129.832,-1.44358,1.95357,83.89338
1910_RGB_112440_rgbi.tif,535289.103,5750702.587,1128.192,-2.18394,-1.39720,83.69371
1911_RGB_112441_rgbi.tif,535258.577,5750463.614,1128.507,-2.35573,1.67338,82.79489
1912_RGB_112442_rgbi.tif,535229.654,5750226.407,1130.404,-2.59103,3.13819,83.87578
1913_RGB_112443_rgbi.tif,535202.502,5749987.296,1133.281,-3.09523,0.11635,83.72698
1914_RGB_112444_rgbi.tif,535174.927,5749747.789,1136.606,-2.59901,4.51269,83.99647
1915_RGB_112445_rgbi.tif,535153.191,5749508.177,1138.888,-2.69982,0.41657,85.84894
1916_RGB_112446_rgbi.tif,535133.044,5749268.123,1139.378,-2.65418,-2.77961,84.65366
1917_RGB_112447_rgbi.tif,535106.780,5749029.529,1139.246,-2.27400,-2.08465,82.95296
1918_RGB_112448_rgbi.tif,534507.728,5749614.520,1135.470,3.19411,-1.95947,-94.97069
1919_RGB_112449_rgbi.tif,534525.159,5749855.296,1140.466,4.22920,4.24646,-97.24507
1920_RGB_112450_rgbi.tif,534550.247,5750095.671,1146.381,3.73940,-1.18705,-97.77372
1921_RGB_112451_rgbi.tif,534576.120,5750333.140,1150.536,3.44867,-0.03482,-99.28191
1922_RGB_112452_rgbi.tif,534604.727,5750571.932,1150.852,1.83568,1.24015,-99.19850
1923_RGB_112453_rgbi.tif,534635.706,5750811.871,1145.001,-0.05139,-2.73731,-99.93779
1924_RGB_112454_rgbi.tif,534665.573,5751050.850,1135.132,0.19737,-0.07605,-99.50230
1925_RGB_112455_rgbi.tif,534697.345,5751289.291,1127.339,1.43511,1.89654,-100.42178
1926_RGB_112456_rgbi.tif,534732.564,5751527.197,1124.226,2.23298,-0.39018,-100.53987
1927_RGB_112457_rgbi.tif,534768.616,5751764.472,1125.920,2.84964,-2.09549,-101.30875
1928_RGB_112458_rgbi.tif,534803.285,5752004.351,1130.405,2.92119,-0.59315,-100.07588
1929_RGB_112459_rgbi.tif,534836.986,5752240.256,1133.181,2.77261,-0.57765,-100.95120
1930_RGB_112460_rgbi.tif,534871.652,5752479.056,1135.617,2.21884,-4.45985,-99.85700
1931_RGB_112461_rgbi.tif,534901.058,5752718.373,1137.995,2.69371,-1.18643,-98.97338
1932_RGB_112462_rgbi.tif,534929.012,5752957.962,1139.979,2.77127,1.13254,-99.11586
1933_RGB_112463_rgbi.tif,534959.708,5753195.777,1140.932,2.19952,0.20909,-99.84993
1934_RGB_112464_rgbi.tif,534991.714,5753433.725,1140.369,1.39650,-2.86613,-99.35103
1935_RGB_112465_rgbi.tif,535020.168,5753673.103,1138.484,1.63714,-0.20577,-98.38240
1936_RGB_112466_rgbi.tif,535047.933,5753912.662,1136.143,1.71090,-0.03031,-98.83949
1937_RGB_112467_rgbi.tif,535076.388,5754151.103,1134.055,1.77464,-0.43926,-98.85065
1938_RGB_112468_rgbi.tif,535104.771,5754389.128,1132.558,1.90345,-0.91234,-98.60443
1939_RGB_112469_rgbi.tif,535132.392,5754628.745,1131.959,2.07655,-1.45429,-98.26449
1940_RGB_112470_rgbi.tif,535158.135,5754868.397,1132.109,2.24464,-1.82887,-97.65978
1941_RGB_112471_rgbi.tif,535183.455,5755107.711,1132.749,2.67438,0.53549,-98.66280
1942_RGB_112472_rgbi.tif,535210.805,5755346.981,1133.788,2.65904,0.23111,-98.30005
1943_RGB_112473_rgbi.tif,535239.453,5755585.462,1134.538,2.61873,1.25120,-99.17695
1944_RGB_112474_rgbi.tif,535271.417,5755824.150,1134.321,2.14831,-0.33129,-99.44806
1945_RGB_112475_rgbi.tif,535303.725,5756061.057,1133.139,1.87159,-0.90266,-99.11461
1946_RGB_112476_rgbi.tif,535335.420,5756300.516,1131.243,1.75467,-0.69606,-98.88792
1947_RGB_112477_rgbi.tif,535366.702,5756539.942,1128.963,1.81837,-0.06901,-98.92710
1948_RGB_112478_rgbi.tif,535398.844,5756778.775,1126.994,2.02697,0.73054,-99.17081
1949_RGB_112479_rgbi.tif,535432.210,5757015.997,1125.713,1.70819,-1.99109,-99.19178
1950_RGB_112480_rgbi.tif,535464.226,5757254.528,1124.801,2.26029,0.44380,-99.09077
