CIR_Filena	Easting	Northing	Ellips	Omega	Phi	Kappa
2096_153054.3702171214C000618-30-36.370_NIR_66376_125222_rgbi.tif	477855.968	5633227.947	4240.202	-1.96271	1.16340	29.16330
2096_153059.3709791215C000618-30-41.370_NIR_66377_125223_rgbi.tif	477542.125	5633005.918	4231.505	-0.17755	1.12950	27.75900
2096_153064.3707461216C000618-30-46.370_NIR_66378_125224_rgbi.tif	477223.880	5632784.990	4228.230	-2.67306	2.38648	27.73965
2096_153069.370511217C000618-30-51.370_NIR_66379_125225_rgbi.tif	476908.410	5632566.623	4236.694	0.70853	4.60117	28.30543
2096_153074.3702771218C000618-30-56.370_NIR_66380_125226_rgbi.tif	476598.647	5632347.536	4242.097	-2.87399	1.50106	27.70872
2096_153079.3700371219C000618-31-01.370_NIR_66381_125227_rgbi.tif	476286.080	5632134.297	4238.599	-0.48317	1.44927	27.26157
2096_153084.3708041220C000618-31-06.370_NIR_66382_125228_rgbi.tif	475969.374	5631920.058	4228.341	-0.53670	0.73909	27.26137
2096_153089.3705681221C000618-31-11.370_NIR_66383_125229_rgbi.tif	475647.416	5631704.289	4218.741	-0.72259	1.59510	26.98795
2096_153094.3713361222C000618-31-16.371_NIR_66384_125230_rgbi.tif	475323.579	5631488.253	4217.172	-1.57244	2.66447	27.24781
2096_153099.3710991223C000618-31-21.371_NIR_66385_125231_rgbi.tif	475002.546	5631274.737	4223.008	-2.55753	2.85073	26.84842
2096_153104.3708621224C000618-31-26.370_NIR_66386_125232_rgbi.tif	474684.446	5631067.320	4229.746	-1.14288	3.16895	26.19196
2096_153109.3706231225C000618-31-31.370_NIR_66387_125233_rgbi.tif	474369.651	5630860.579	4232.182	2.07370	3.81000	27.09831
2096_153114.3705071226C000618-31-36.370_NIR_66388_125234_rgbi.tif	474058.577	5630645.588	4228.878	-2.00518	1.38621	27.63958
2096_153119.3711521227C000618-31-41.371_NIR_66389_125235_rgbi.tif	473744.822	5630431.707	4226.241	-1.60539	2.05471	27.14085
2096_153124.3709151228C000618-31-46.370_NIR_66390_125236_rgbi.tif	473429.208	5630221.196	4226.763	-1.35646	3.02848	26.51572
2096_153129.3706791229C000618-31-51.370_NIR_66391_125237_rgbi.tif	473114.642	5630014.272	4232.006	-0.80982	3.83416	26.43891
2096_153134.3704471230C000618-31-56.370_NIR_66392_125238_rgbi.tif	472804.117	5629807.732	4236.997	-0.60567	3.48291	27.22866
2096_153139.3712131231C000618-32-01.371_NIR_66393_125239_rgbi.tif	472496.586	5629599.144	4238.064	-0.82139	2.54802	27.67800
2096_153144.370981232C000618-32-06.370_NIR_66394_125240_rgbi.tif	472188.871	5629388.749	4235.244	-0.51443	2.11916	27.76272
2096_153149.3707421233C000618-32-11.370_NIR_66395_125241_rgbi.tif	471879.307	5629175.594	4230.788	-0.55355	1.89820	27.92664
2096_153154.3705091234C000618-32-16.370_NIR_66396_125242_rgbi.tif	471567.187	5628960.543	4227.813	-1.10341	2.11545	27.86944
2096_153159.3712741235C000618-32-21.371_NIR_66397_125243_rgbi.tif	471253.750	5628745.989	4229.325	-0.77433	3.31295	27.79663
2096_153164.3710391236C000618-32-26.371_NIR_66398_125244_rgbi.tif	470943.729	5628530.868	4235.613	-0.41243	4.21715	28.55350
2096_153169.3708061237C000618-32-31.370_NIR_66399_125245_rgbi.tif	470640.587	5628312.674	4243.581	-0.97706	3.92070	29.49156
2096_153174.370571238C000618-32-36.370_NIR_66400_125246_rgbi.tif	470342.148	5628093.742	4249.190	-2.19103	2.49776	29.19333
2096_153179.3713331239C000618-32-41.371_NIR_66401_125247_rgbi.tif	470042.317	5627878.825	4249.265	-2.56568	1.46785	28.26551
2096_153184.37111240C000618-32-46.371_NIR_66402_125248_rgbi.tif	469737.871	5627668.339	4245.799	-1.33697	1.74395	27.92205
2096_153189.3708621241C000618-32-51.370_NIR_66403_125249_rgbi.tif	469429.162	5627459.345	4241.560	-2.00616	1.45718	27.23610
2096_153194.371631242C000618-32-56.371_NIR_66404_125250_rgbi.tif	469115.798	5627253.899	4238.595	-0.79094	2.52275	26.69801
2096_153199.3714161243C000618-33-01.371_NIR_66405_125251_rgbi.tif	468801.713	5627048.734	4239.219	-0.32987	3.97221	27.34278
2096_153204.3711581244C000618-33-06.371_NIR_66406_125252_rgbi.tif	468492.657	5626841.880	4249.035	-2.04237	4.87572	27.39557
2096_153209.3709191245C000618-33-11.370_NIR_66407_125253_rgbi.tif	468192.197	5626637.649	4264.673	-1.28565	5.52844	27.69087
2096_153214.3716881246C000618-33-16.371_NIR_66408_125254_rgbi.tif	467900.680	5626433.922	4276.503	-0.43578	4.71945	28.09014
2096_153219.3705331247C000618-33-21.370_NIR_66409_125255_rgbi.tif	467613.641	5626228.137	4278.940	-0.55042	2.89563	28.60135
2096_153224.3712191248C000618-33-26.371_NIR_66410_125256_rgbi.tif	467324.601	5626019.184	4273.281	-1.63215	1.35056	28.45457
2096_153229.3709771249C000618-33-31.370_NIR_66411_125257_rgbi.tif	467028.965	5625810.157	4266.018	-1.10446	1.93378	27.94484
2096_153234.3717431250C000618-33-36.371_NIR_66412_125258_rgbi.tif	466728.536	5625600.864	4264.135	-0.88317	3.18780	27.80005
2096_153239.3715081251C000618-33-41.371_NIR_66413_125259_rgbi.tif	466428.382	5625391.193	4268.969	-2.00210	3.49025	27.92303
2096_153244.371271252C000618-33-46.371_NIR_66414_125260_rgbi.tif	466130.225	5625184.310	4277.074	-3.17551	3.12872	27.22249
2096_153249.3720351253C000618-33-51.372_NIR_66415_125261_rgbi.tif	465832.775	5624983.184	4284.448	-0.93035	3.82032	26.66507
2096_153254.3717981254C000618-33-56.371_NIR_66416_125262_rgbi.tif	465537.235	5624781.505	4287.368	-0.32973	3.36760	27.23493
2096_153259.3715581255C000618-34-01.371_NIR_66417_125263_rgbi.tif	465242.036	5624576.107	4285.199	-0.20778	2.69899	27.62188
2096_153264.3713241256C000618-34-06.371_NIR_66418_125264_rgbi.tif	464945.757	5624365.180	4280.008	0.53137	2.89623	28.73150
2096_153269.3710941257C000618-34-11.371_NIR_66419_125265_rgbi.tif	464649.275	5624146.627	4275.477	-0.31480	2.75714	29.32299
2096_153274.3708581258C000618-34-16.370_NIR_66420_125266_rgbi.tif	464351.891	5623925.191	4274.882	-2.76102	2.13538	29.16520
2096_153279.3716251259C000618-34-21.371_NIR_66421_125267_rgbi.tif	464043.625	5623724.777	4275.902	-16.68996	-3.96746	20.30334
2096_153289.3711531260C000618-34-31.371_NIR_66423_125269_rgbi.tif	463353.770	5623510.353	4259.455	-12.80694	1.05283	2.23606
2096_153387.7915161261C000618-36-09.791_NIR_66424_125270_rgbi.tif	465102.389	5622365.100	4215.468	1.30206	-0.08225	-124.00203
2096_153392.7922791262C000618-36-14.792_NIR_66425_125271_rgbi.tif	465365.185	5622677.987	4215.841	8.41824	3.89661	-127.36517
2096_153397.7930491263C000618-36-19.793_NIR_66426_125272_rgbi.tif	465646.206	5622968.762	4230.889	8.85643	4.64540	-130.88168
2096_153402.7918141264C000618-36-24.791_NIR_66427_125273_rgbi.tif	465949.495	5623234.147	4233.048	6.58600	2.81536	-136.20930
2096_153407.792581265C000618-36-29.792_NIR_66428_125274_rgbi.tif	466272.182	5623479.660	4238.434	4.72151	-2.26597	-138.13524
2096_153412.7925841266C000618-36-34.792_NIR_66429_125275_rgbi.tif	466597.781	5623710.771	4255.038	3.92063	-3.93265	-140.09908
2096_153417.7921081267C000618-36-39.792_NIR_66430_125276_rgbi.tif	466921.896	5623931.124	4267.457	1.52489	-3.54742	-139.93221
2096_153422.7928751268C000618-36-44.792_NIR_66431_125277_rgbi.tif	467244.460	5624152.228	4266.761	1.14035	-1.36012	-139.87489
2096_153427.7926421269C000618-36-49.792_NIR_66432_125278_rgbi.tif	467571.181	5624377.539	4257.294	0.30400	-1.46968	-139.73536
2096_153432.7924061270C000618-36-54.792_NIR_66433_125279_rgbi.tif	467901.991	5624609.186	4248.998	1.37236	-2.08771	-139.33523
2096_153437.7921691271C000618-36-59.792_NIR_66434_125280_rgbi.tif	468233.453	5624843.008	4251.844	2.64764	-3.67432	-139.40234
2096_153442.7920571272C000618-37-04.792_NIR_66435_125281_rgbi.tif	468561.924	5625071.177	4265.517	5.74242	-2.44580	-140.09135
2096_153447.7917031273C000618-37-09.791_NIR_66436_125282_rgbi.tif	468891.045	5625286.582	4276.576	3.56544	-0.75395	-141.64722
2096_153452.7924691274C000618-37-14.792_NIR_66437_125283_rgbi.tif	469226.248	5625496.990	4271.184	0.83329	-1.29899	-142.19848
2096_153457.792231275C000618-37-19.792_NIR_66438_125284_rgbi.tif	469567.056	5625711.208	4261.199	0.41089	-1.07079	-142.39980
2096_153462.7929961276C000618-37-24.792_NIR_66439_125285_rgbi.tif	469912.619	5625930.899	4251.960	0.58691	-1.89901	-141.78586
2096_153467.7927591277C000618-37-29.792_NIR_66440_125286_rgbi.tif	470259.474	5626155.251	4247.206	1.07305	-1.98822	-141.44870
2096_153472.8019781278C000618-37-34.801_NIR_66441_125287_rgbi.tif	470607.728	5626382.128	4243.636	1.09054	-1.95663	-141.37326
2096_153477.8027411279C000618-37-39.802_NIR_66442_125288_rgbi.tif	470955.781	5626609.801	4241.124	1.13394	-2.31531	-141.17684
2096_153482.8015091280C000618-37-44.801_NIR_66443_125289_rgbi.tif	471302.685	5626838.149	4240.877	0.70502	-3.21093	-140.98008
2096_153487.8022721281C000618-37-49.802_NIR_66444_125290_rgbi.tif	471645.575	5627068.951	4242.376	0.82988	-2.87500	-140.10587
2096_153492.8020331282C000618-37-54.802_NIR_66445_125291_rgbi.tif	471984.041	5627303.090	4242.818	0.74759	-3.07532	-139.31240
2096_153497.8017991283C000618-37-59.801_NIR_66446_125292_rgbi.tif	472318.287	5627540.855	4244.038	0.79597	-2.74865	-138.64773
2096_153502.8015621284C000618-38-04.801_NIR_66447_125293_rgbi.tif	472649.306	5627781.739	4244.208	0.90726	-2.68417	-138.22802
2096_153507.8023271285C000618-38-09.802_NIR_66448_125294_rgbi.tif	472977.815	5628025.549	4243.843	1.09781	-2.22859	-137.92281
2096_153512.802091286C000618-38-14.802_NIR_66449_125295_rgbi.tif	473304.761	5628271.537	4242.777	1.93369	-1.60216	-137.58909
2096_153517.8018541287C000618-38-19.801_NIR_66450_125296_rgbi.tif	473631.754	5628517.567	4241.489	1.95853	-1.69668	-137.81439
2096_153522.8017351288C000618-38-24.801_NIR_66451_125297_rgbi.tif	473959.260	5628762.726	4241.470	2.27515	-1.62500	-137.90580
2096_153527.802381289C000618-38-29.802_NIR_66452_125298_rgbi.tif	474287.788	5629005.756	4243.086	2.51269	-1.56697	-138.38559
2096_153532.8021471290C000618-38-34.802_NIR_66453_125299_rgbi.tif	474618.087	5629245.077	4245.544	2.39240	-1.71552	-138.98855
2096_153537.8019141291C000618-38-39.801_NIR_66454_125300_rgbi.tif	474950.644	5629480.208	4246.967	2.46749	-1.46389	-139.70784
2096_153542.8026811292C000618-38-44.802_NIR_66455_125301_rgbi.tif	475286.374	5629711.173	4247.307	2.64341	-1.20367	-140.49287
2096_153547.8024471293C000618-38-49.802_NIR_66456_125302_rgbi.tif	475625.683	5629937.824	4247.370	2.53263	-1.28457	-141.11482
2096_153552.8023311294C000618-38-54.802_NIR_66457_125303_rgbi.tif	475968.285	5630160.345	4248.026	2.67061	-1.68849	-142.01914
2096_153557.8019771295C000618-38-59.801_NIR_66458_125304_rgbi.tif	476312.900	5630378.322	4250.327	1.40030	-2.81948	-142.61363
2096_153562.8017441296C000618-39-04.801_NIR_66459_125305_rgbi.tif	476656.190	5630595.792	4251.860	1.20577	-2.41064	-142.06825
2096_153567.802511297C000618-39-09.802_NIR_66460_125306_rgbi.tif	476998.260	5630815.251	4250.834	1.30654	-2.40760	-141.66564
2096_153572.8022751298C000618-39-14.802_NIR_66461_125307_rgbi.tif	477339.443	5631036.620	4250.038	0.86008	-2.62609	-141.20040
2096_153577.802041299C000618-39-19.802_NIR_66462_125308_rgbi.tif	477679.068	5631260.965	4250.006	0.98542	-2.72088	-140.68942
2096_153582.8018041300C000618-39-24.801_NIR_66463_125309_rgbi.tif	478017.029	5631488.229	4248.829	0.79293	-2.41426	-140.34024
2096_153587.801571301C000618-39-29.801_NIR_66464_125310_rgbi.tif	478353.850	5631718.918	4246.781	0.69768	-2.64424	-139.51957
2096_153592.8023361302C000618-39-34.802_NIR_66465_125311_rgbi.tif	478688.704	5631953.070	4245.386	0.97584	-2.72980	-138.88936
2096_153597.80311303C000618-39-39.803_NIR_66466_125312_rgbi.tif	479020.930	5632189.862	4244.320	0.84259	-2.60561	-138.53670
2096_153602.8028651304C000618-39-44.802_NIR_66467_125313_rgbi.tif	479350.579	5632429.455	4243.126	1.11043	-2.39618	-138.19692
2096_153607.802631305C000618-39-49.802_NIR_66468_125314_rgbi.tif	479678.060	5632671.566	4243.197	1.02047	-2.52729	-137.81209
2096_153612.8023961306C000618-39-54.802_NIR_66469_125315_rgbi.tif	480003.466	5632916.144	4243.782	0.92419	-2.37169	-137.40307
2096_153617.8021591307C000618-39-59.802_NIR_66470_125316_rgbi.tif	480327.697	5633163.168	4243.236	1.45463	-1.76904	-137.09657
2096_153622.8029241308C000618-40-04.802_NIR_66471_125317_rgbi.tif	480652.487	5633411.107	4242.951	2.40424	-1.27170	-137.22482
2096_153627.802691309C000618-40-09.802_NIR_66472_125318_rgbi.tif	480979.086	5633656.680	4243.427	2.51363	-1.20749	-137.82979
2096_153632.8024541310C000618-40-14.802_NIR_66473_125319_rgbi.tif	481308.047	5633898.778	4244.282	2.48132	-1.45243	-138.34869
2096_153637.8022171311C000618-40-19.802_NIR_66474_125320_rgbi.tif	481638.763	5634137.376	4246.500	2.74249	-1.33943	-138.92103
2096_153642.8029811312C000618-40-24.802_NIR_66475_125321_rgbi.tif	481971.728	5634372.081	4247.699	2.71337	-1.06659	-139.53161
2096_153647.8027461313C000618-40-29.802_NIR_66476_125322_rgbi.tif	482308.381	5634602.580	4248.360	2.78390	-1.45869	-140.34144
2096_153652.8025071314C000618-40-34.802_NIR_66477_125323_rgbi.tif	482648.715	5634828.490	4249.731	2.63464	-1.30430	-141.21463
2096_153657.803271315C000618-40-39.803_NIR_66478_125324_rgbi.tif	482993.084	5635049.759	4251.511	2.56439	-1.54954	-142.13630
2096_153662.8030381316C000618-40-44.803_NIR_66479_125325_rgbi.tif	483340.671	5635266.691	4253.110	2.36448	-1.57487	-142.72001
2096_153667.8028041317C000618-40-49.802_NIR_66480_125326_rgbi.tif	483690.935	5635480.710	4253.917	1.90399	-1.92104	-143.30102
2096_153672.8025711318C000618-40-54.802_NIR_66481_125327_rgbi.tif	484042.529	5635693.898	4254.361	0.19320	-3.18005	-143.03034
2096_153677.8023351319C000618-40-59.802_NIR_66482_125328_rgbi.tif	484391.321	5635911.925	4254.677	0.38835	-2.65217	-142.13184
2096_153682.8021021320C000618-41-04.802_NIR_66483_125329_rgbi.tif	484737.421	5636135.792	4253.550	0.29859	-2.61083	-141.46687
2096_153687.8028681321C000618-41-09.802_NIR_66484_125330_rgbi.tif	485081.422	5636365.565	4250.802	0.00258	-2.53675	-140.24316
2096_153692.8028661322C000618-41-14.802_NIR_66485_125331_rgbi.tif	485423.164	5636601.358	4248.249	0.47777	-2.51115	-139.44948
2096_153697.8024011323C000618-41-19.802_NIR_66486_125332_rgbi.tif	485762.637	5636841.521	4246.678	0.59096	-2.42912	-138.71593
2096_153702.8031621324C000618-41-24.803_NIR_66487_125333_rgbi.tif	486099.879	5637085.289	4245.985	0.74586	-2.57981	-138.03368
2096_153707.8029311325C000618-41-29.802_NIR_66488_125334_rgbi.tif	486434.524	5637331.971	4245.424	0.87237	-2.23826	-137.48510
2096_153712.8026951326C000618-41-34.802_NIR_66489_125335_rgbi.tif	486767.459	5637581.289	4243.439	0.70783	-2.43730	-137.04873
2096_153717.802461327C000618-41-39.802_NIR_66490_125336_rgbi.tif	487098.376	5637833.048	4243.038	0.93561	-2.67989	-136.48766
2096_153722.8032251328C000618-41-44.803_NIR_66491_125337_rgbi.tif	487426.093	5638086.863	4243.794	-3.16704	-7.08778	-136.13722
2096_153727.8029921329C000618-41-49.802_NIR_66492_125338_rgbi.tif	487729.646	5638360.369	4245.886	-8.58690	-16.27676	-128.01349
2096_153732.8029911330C000618-41-54.802_NIR_66493_125339_rgbi.tif	487971.966	5638676.094	4244.621	-5.61862	-17.30812	-116.09710
2096_153737.802521331C000618-41-59.802_NIR_66494_125340_rgbi.tif	488143.382	5639025.557	4241.086	-2.12021	-18.34034	-104.38457
2096_153742.8032821332C000618-42-04.803_NIR_66495_125341_rgbi.tif	488249.692	5639392.688	4241.553	4.25704	1.84573	-98.35634
2096_153747.8030491333C000618-42-09.803_NIR_66496_125342_rgbi.tif	488359.885	5639753.409	4254.056	8.57523	13.56508	-106.11386
2096_153752.8028131334C000618-42-14.802_NIR_66497_125343_rgbi.tif	488527.293	5640091.243	4263.091	11.57773	16.60950	-117.28464
2096_153757.8025791335C000618-42-19.802_NIR_66498_125344_rgbi.tif	488765.244	5640394.843	4259.574	14.45107	14.62139	-130.09162
2096_153866.8824591336C000618-44-08.882_NIR_66499_125345_rgbi.tif	487893.792	5636548.022	4270.472	5.14185	7.03179	29.99344
2096_153871.8811541337C000618-44-13.881_NIR_66500_125346_rgbi.tif	487608.070	5636316.157	4269.614	-5.63244	-0.57327	30.88358
2096_153876.8835731338C000618-44-18.883_NIR_66501_125347_rgbi.tif	487312.255	5636095.067	4264.050	-6.25091	-1.02717	26.11032
2096_153881.8827071339C000618-44-23.882_NIR_66502_125348_rgbi.tif	486999.627	5635897.171	4257.156	-4.71642	0.28842	22.95086
2096_153886.8831051340C000618-44-28.883_NIR_66503_125349_rgbi.tif	486677.339	5635712.717	4253.835	0.90279	3.71267	23.19257
2096_153891.8838711341C000618-44-33.883_NIR_66504_125350_rgbi.tif	486359.257	5635520.515	4256.464	-0.59307	3.95972	25.20483
2096_153896.8836371342C000618-44-38.883_NIR_66505_125351_rgbi.tif	486046.844	5635325.322	4263.115	-1.93851	3.80396	24.71492
2096_153901.8827011343C000618-44-43.882_NIR_66506_125352_rgbi.tif	485738.542	5635133.091	4270.051	1.34361	5.17391	25.08640
2096_153906.8831661344C000618-44-48.883_NIR_66507_125353_rgbi.tif	485436.712	5634934.977	4272.992	-0.21641	3.23188	26.53434
2096_153911.8831971345C000618-44-53.883_NIR_66508_125354_rgbi.tif	485136.028	5634732.227	4267.961	-0.39887	1.83386	26.85429
2096_153916.8837041346C000618-44-58.883_NIR_66509_125355_rgbi.tif	484831.536	5634526.402	4259.820	-0.38811	2.59624	26.86711
2096_153921.8836971347C000618-45-03.883_NIR_66510_125356_rgbi.tif	484525.948	5634318.186	4260.181	-0.15543	4.24379	27.56994
2096_153926.8834451348C000618-45-08.883_NIR_66511_125357_rgbi.tif	484226.321	5634105.711	4268.936	-1.35419	4.42606	28.67693
2096_153931.8831921349C000618-45-13.883_NIR_66512_125358_rgbi.tif	483933.890	5633890.904	4278.694	0.57745	5.06370	29.25196
2096_153936.8837691350C000618-45-18.883_NIR_66513_125359_rgbi.tif	483646.854	5633671.269	4282.001	-2.15681	1.97043	29.77316
2096_153941.8826871351C000618-45-23.882_NIR_66514_125360_rgbi.tif	483356.349	5633452.149	4276.698	-0.20463	1.73061	29.57675
2096_153946.8842971352C000618-45-28.884_NIR_66515_125361_rgbi.tif	483059.417	5633230.623	4267.824	-1.67607	1.19624	29.19886
2096_153951.8841821353C000618-45-33.884_NIR_66516_125362_rgbi.tif	482756.736	5633009.221	4264.889	-2.91885	1.64491	28.87563
2096_153956.8839321354C000618-45-38.883_NIR_66517_125363_rgbi.tif	482451.024	5632791.916	4268.103	-2.15990	2.94075	28.03556
2096_153961.8836821355C000618-45-43.883_NIR_66518_125364_rgbi.tif	482145.081	5632579.914	4274.916	-0.65261	4.07281	27.36289
2096_153966.8834331356C000618-45-48.883_NIR_66519_125365_rgbi.tif	481842.517	5632367.741	4281.027	-2.32779	2.57165	28.25099
2096_153971.8841861357C000618-45-53.884_NIR_66520_125366_rgbi.tif	481540.104	5632156.950	4282.706	-1.67886	2.24403	27.36337
2096_153976.8838861358C000618-45-58.883_NIR_66521_125367_rgbi.tif	481234.428	5631949.088	4279.937	-1.42420	1.82763	26.73725
2096_153981.8846831359C000618-46-03.884_NIR_66522_125368_rgbi.tif	480924.195	5631742.866	4275.385	-1.28450	1.79198	26.21354
2096_153986.8844151360C000618-46-08.884_NIR_66523_125369_rgbi.tif	480609.772	5631537.867	4272.198	-0.19876	2.62178	25.75630
2096_153991.88421361C000618-46-13.884_NIR_66524_125370_rgbi.tif	480294.129	5631330.899	4271.750	-0.27156	2.98785	25.98891
2096_153996.8839431362C000618-46-18.883_NIR_66525_125371_rgbi.tif	479979.208	5631121.972	4274.095	-1.31246	2.85449	26.29809
2096_154001.8846851363C000618-46-23.884_NIR_66526_125372_rgbi.tif	479665.196	5630913.652	4278.269	-1.37851	3.13175	26.21213
2096_154006.883471364C000618-46-28.883_NIR_66527_125373_rgbi.tif	479352.784	5630707.100	4282.802	-1.78128	2.93357	26.06331
2096_154011.8832381365C000618-46-33.883_NIR_66528_125374_rgbi.tif	479041.522	5630502.493	4286.836	-0.48956	3.48694	26.28219
2096_154016.8840031366C000618-46-38.884_NIR_66529_125375_rgbi.tif	478732.237	5630296.507	4289.654	-0.65810	3.04529	26.36579
2096_154021.8846871367C000618-46-43.884_NIR_66530_125376_rgbi.tif	478423.214	5630089.639	4289.867	-0.99770	2.50377	26.45823
2096_154026.8845351368C000618-46-48.884_NIR_66531_125377_rgbi.tif	478112.708	5629882.547	4288.294	-0.72813	2.32763	26.38615
2096_154031.8841891369C000618-46-53.884_NIR_66532_125378_rgbi.tif	477800.175	5629674.401	4286.169	-0.49364	2.50177	26.33755
2096_154036.8850661370C000618-46-58.885_NIR_66533_125379_rgbi.tif	477486.371	5629464.535	4284.832	-1.12661	2.51380	26.54952
2096_154041.8846851371C000618-47-03.884_NIR_66534_125380_rgbi.tif	477172.581	5629254.094	4285.709	-1.21562	2.92866	26.70196
2096_154046.8835971372C000618-47-08.883_NIR_66535_125381_rgbi.tif	476859.976	5629044.221	4288.900	-1.34968	3.17454	26.65685
2096_154051.8843641373C000618-47-13.884_NIR_66536_125382_rgbi.tif	476549.091	5628835.301	4293.529	-1.41296	3.19225	26.62155
2096_154056.8841291374C000618-47-18.884_NIR_66537_125383_rgbi.tif	476239.687	5628627.788	4297.444	-0.82945	3.23109	26.39346
2096_154061.8846811375C000618-47-23.884_NIR_66538_125384_rgbi.tif	475931.282	5628420.050	4299.530	-0.64492	3.04637	26.88379
2096_154066.8826611376C000618-47-28.882_NIR_66539_125385_rgbi.tif	475623.739	5628210.723	4299.734	-0.91635	2.71071	27.04840
